Id,SalePrice
2276,189632.67905209606
2277,173251.8830906298
2278,142866.20836624294
2279,137403.275840076
2280,108064.67786670632
2281,188646.96019105305
2282,190989.41279860045
2283,118397.5646525024
2284,143949.17305288423
2285,153542.32805615652
2286,123121.11856787173
2287,349829.1849429552
2288,286074.4045685357
2289,310842.0142956731
2290,439026.0083326477
2291,350689.18507906084
2292,410760.8596528336
2293,484972.4499091194
2294,437025.23653720506
2295,462494.1701108944
2296,260936.79095652403
2297,291058.3554945608
2298,349145.914744239
2299,392982.5658326987
2300,321989.05364522134
2301,269450.3570463487
2302,236909.79378684884
2303,248332.94950626252
2304,254585.11625971593
2305,190925.54905588273
2306,190925.54905588273
2307,187585.72391501797
2308,229633.46743178097
2309,273514.505704989
2310,205511.9524137636
2311,204126.4027890225
2312,182153.41520834697
2313,178824.80481511634
2314,171880.35321525377
2315,172585.20178738635
2316,198080.3115963033
2317,187910.7620779563
2318,176044.06121861588
2319,179921.44565370504
2320,187930.20233404546
2321,245099.28199597602
2322,191332.3565692063
2323,162973.69415815832
2324,156460.24185114232
2325,215306.75782504937
2326,157911.47030497916
2327,218281.77236451415
2328,221851.9042035173
2329,179995.2770767503
2330,178573.13156471975
2331,336721.88691737264
2332,407472.06866957614
2333,323799.9049639592
2334,281496.17894036655
2335,272752.68572814204
2336,311329.5559112116
2337,193708.08886869793
2338,233514.94983592676
2339,229751.82053766664
2340,396054.4591281765
2341,210033.09289223544
2342,228163.2800272832
2343,213669.30293643265
2344,242275.63573415103
2345,254875.2723903132
2346,205332.62188276145
2347,196486.9605971804
2348,217216.07692953604
2349,174556.20375457345
2350,279657.3756782277
2351,241873.94433598715
2352,262027.50820145218
2353,260843.94040354865
2354,133799.22410687082
2355,136138.26551968965
2356,148701.84485446775
2357,210981.8000490753
2358,197289.29183573643
2359,136558.74602192378
2360,120003.18215982165
2361,142548.6399533999
2362,268701.9369723222
2363,137857.68517094076
2364,163943.5405679552
2365,212352.05562371528
2366,184472.18462676453
2367,231453.3523903553
2368,212030.10145112703
2369,232055.3688515906
2370,162234.79870014943
2371,172758.2819179843
2372,193290.7886984287
2373,247210.60890676267
2374,288147.3730614245
2375,247164.73173273605
2376,291917.45771763043
2377,341082.0034915799
2378,147506.91166640542
2379,202849.11621179644
2380,143752.1241293023
2381,176805.94903618438
2382,186420.29845348434
2383,222645.094629213
2384,229831.43217932817
2385,138290.37693410928
2386,144335.8754800223
2387,137354.96613738633
2388,101880.55396054717
2389,136280.14890288765
2390,136870.8216031814
2391,134065.56708514786
2392,115115.8789339236
2393,151962.48460034077
2394,134641.8660396527
2395,187793.20044241674
2396,157444.76968121162
2397,203935.41658226732
2398,111093.64985957331
2399,81660.17880264088
2400,65942.62886188283
2401,108735.61098652381
2402,138713.89399170762
2403,147626.0733085493
2404,137680.59822379405
2405,158667.06426904874
2406,131928.28590289477
2407,121318.7837254356
2408,147477.51722773904
2409,137992.33490561438
2410,170522.8627442713
2411,116035.23413311494
2412,148114.21759602826
2413,141069.34832076493
2414,141771.48384548866
2415,146147.0118501771
2416,128285.45074146315
2417,139896.26556355788
2418,121027.40714035931
2419,126663.88142937234
2420,115539.63718118264
2421,146784.46842739123
2422,114571.72047123268
2423,90950.50572444734
2424,150251.87490590315
2425,267867.57809071295
2426,106751.72410647848
2427,106206.9425669363
2428,157004.0993756411
2429,116013.20495410459
2430,128701.32343608543
2431,123070.10495084687
2432,135324.87175207824
2433,139055.59566354027
2434,144744.99325472783
2435,145388.52439703877
2436,106170.49171058246
2437,113714.5533121045
2438,122525.50171066319
2439,124417.52007692117
2440,131719.03947356474
2441,104780.90355372718
2442,105947.12849753197
2443,117089.62871330732
2444,115402.6495420928
2445,87077.06954371513
2446,112321.9516917182
2447,194273.61689870709
2448,135305.5509164014
2449,107984.9525168501
2450,151258.28996997027
2451,123442.09868236225
2452,172728.90309297037
2453,93100.97767432281
2454,112588.35274061766
2455,105398.44418395466
2456,130643.7994299115
2457,117497.93905993688
2458,119105.83955742455
2459,113840.08886188423
2460,140640.72924579913
2461,116642.33348174718
2462,125281.45889047594
2463,132166.79286889962
2464,165442.65973674576
2465,144681.2030062743
2466,118881.13793917884
2467,150406.77738182747
2468,97891.3714405175
2469,106822.47675206073
2470,201965.04955742063
2471,192672.47850703428
2472,167149.20129020998
2473,122688.81884846758
2474,100833.06831848095
2475,208141.41482145074
2476,116227.20785226746
2477,121417.94617194125
2478,157116.43339927576
2479,117282.51110033812
2480,126855.2304207146
2481,132755.46285321141
2482,117942.51252869527
2483,122221.03512754214
2484,124487.14160114867
2485,122597.66314318193
2486,140295.1710737669
2487,198485.34815327975
2488,136615.03792541215
2489,157348.0098994669
2490,132003.71962156572
2491,63338.0612396489
2492,179301.48547658115
2493,140070.75451262936
2494,143916.67731469715
2495,101806.71038238583
2496,245737.8670163676
2497,161093.8005388956
2498,112507.98177525803
2499,93484.50723053946
2500,135653.10567318636
2501,134412.72935386276
2502,137725.79701023005
2503,102808.24138077734
2504,189799.51686378586
2505,214431.12926380234
2506,257552.50930883014
2507,313720.5472769589
2508,252965.86838056997
2509,230185.27788033607
2510,223200.65621006297
2511,189914.26232947758
2512,206650.87303923632
2513,217046.1325058387
2514,244918.72172239225
2515,137371.38488386603
2516,162022.94592494544
2517,130057.4830730085
2518,138044.39984033885
2519,217619.43283313545
2520,204464.87119681257
2521,199516.70694512138
2522,218715.02426908794
2523,123205.68785749857
2524,133628.14096321704
2525,125362.98478238673
2526,135061.0035669846
2527,124131.02156413456
2528,122594.02975872827
2529,150167.78898627663
2530,109423.07821991497
2531,212301.44772051575
2532,219934.53551683473
2533,205026.76390838457
2534,238421.53683075702
2535,296502.7204303171
2536,219858.51170405094
2537,218155.67649294675
2538,180191.4920750071
2539,180754.93642433677
2540,187867.49420691424
2541,181307.57698866428
2542,167824.35709920284
2543,120953.31534246443
2544,121174.62309552376
2545,123421.22485452052
2546,158902.19080636438
2547,139584.760450304
2548,161445.31347029665
2549,153841.00508873095
2550,1051052.4425921785
2551,139432.620662032
2552,119766.24090697785
2553,89898.06844928298
2554,116001.09775462619
2555,101314.13642725101
2556,97539.2065197175
2557,106560.14204791846
2558,153443.52035955145
2559,131564.09518682357
2560,120122.64216617453
2561,116086.49198510053
2562,120959.4628841935
2563,126933.4332981035
2564,175439.62440160912
2565,129061.25722819229
2566,134639.41244678322
2567,126570.26580638731
2568,180813.8563405278
2569,179881.61786218622
2570,122827.34316157631
2571,181216.89107912008
2572,161699.400195099
2573,213039.14509996018
2574,248738.23248653405
2575,147530.84984663114
2576,122235.66389890964
2577,167518.51231468152
2578,97418.22853053611
2579,80004.97696333664
2580,119086.34370761398
2581,118137.75405687575
2582,113604.81302458333
2583,238545.95253361142
2584,173423.158313954
2585,191581.62711001193
2586,215404.3750203378
2587,191566.5019065665
2588,130041.19516883841
2589,142544.65446555175
2590,218895.59936185612
2591,209223.27913968335
2592,237111.13277289452
2593,239400.01272998727
2594,187658.79295006822
2595,216751.39954485276
2596,290378.30586513475
2597,209954.02727576255
2598,272048.993304682
2599,369618.6186208778
2600,152942.5183560787
2601,152269.86141033974
2602,106358.38472831078
2603,101030.56836821936
2604,91664.08894637105
2605,107410.24975430752
2606,148652.05850232497
2607,170811.64231484954
2608,186514.94988672115
2609,146460.6927952504
2610,100218.33556063869
2611,140323.12542874657
2612,140954.02950792568
2613,121582.14159977225
2614,126121.81659909026
2615,145294.54048324504
2616,135172.531165864
2617,163955.58916184527
2618,237303.5499397474
2619,200341.3140003943
2620,167581.03640991365
2621,175944.53953681487
2622,182468.33265792867
2623,245929.83557055934
2624,288600.7600026933
2625,342022.483986313
2626,162509.72252243952
2627,180961.76376256582
2628,433613.1911881792
2629,534858.7818089651
2630,327781.0203485139
2631,463712.7361183324
2632,432812.64493080915
2633,290335.07882253296
2634,359797.0424937006
2635,153380.8415424092
2636,186506.22467478135
2637,179876.52250404085
2638,246744.91587570327
2639,198428.3949368095
2640,138039.54522834704
2641,112549.14959312364
2642,199077.9308538401
2643,127926.05987325647
2644,150842.27538043237
2645,114443.77101498847
2646,110737.70742430494
2647,118216.27419755033
2648,150624.3141066997
2649,143145.7431329828
2650,138536.749835352
2651,163689.61612618482
2652,420559.4503542833
2653,254832.81746131147
2654,269676.4683153965
2655,362247.9857835531
2656,307166.5467334751
2657,321156.70123470173
2658,294584.5139509913
2659,302779.3153014292
2660,366964.1911744027
2661,334136.7841062029
2662,347333.5844428742
2663,265934.83318814187
2664,271202.578817993
2665,327428.83199540374
2666,292339.70880715025
2667,172235.06355356795
2668,182927.19446742645
2669,187471.92017750372
2670,291597.11917529383
2671,182927.19446742645
2672,196295.24836395023
2673,212945.37144765144
2674,215063.61594075087
2675,177858.86977282923
2676,195566.62637573492
2677,193507.1188455024
2678,278633.0267678919
2679,262964.0818615189
2680,281458.7113818371
2681,437883.8247680305
2682,326051.68052627204
2683,558758.4635002882
2684,314662.45596679003
2685,338497.96136247326
2686,240448.28907303684
2687,283021.3963642993
2688,226678.7780690051
2689,198839.26931652697
2690,458731.16818249004
2691,190001.8297459919
2692,133507.4057266603
2693,203311.04493250497
2694,137201.1196939626
2695,203176.47236666287
2696,189446.03349226882
2697,187099.1804696728
2698,191144.5960773594
2699,191204.55074780787
2700,174165.2220601545
2701,160655.6458542638
2702,125580.56777865576
2703,127644.87954902978
2704,131177.9198060037
2705,122558.27772171062
2706,117631.07540029442
2707,122065.61856770143
2708,125154.77673985173
2709,105779.42470069538
2710,119420.56188296113
2711,302037.7974871273
2712,357022.9111096541
2713,184503.60915366033
2714,158082.73529159685
2715,170130.5005291864
2716,145691.2042813226
2717,160650.81542231338
2718,232652.34351842286
2719,146743.5987173175
2720,161955.71702362451
2721,138446.71895413919
2722,159309.53799963332
2723,149252.35046908294
2724,119676.00772244524
2725,133543.8607912554
2726,133235.8546209539
2727,165975.36733345716
2728,170390.86720121824
2729,150216.9442684587
2730,137600.37027817382
2731,108969.43415041047
2732,117511.87032913958
2733,147129.902191904
2734,161750.37354330748
